image_id,image_filename,true_label,generator_model,art_style,subfolder,original_filename
img_000713,img_000713.jpg,ai,dalle,DALL-E_pixiv,dalle,1_131078.png
img_000714,img_000714.jpg,human,human,general_art,general_art,0_063873.png
img_000715,img_000715.jpg,human,human,expressionism,classical_art,0_014989.png
img_000716,img_000716.jpg,ai,dalle,DALL-E_pixiv,dalle,1_132166.png
img_000717,img_000717.jpg,human,human,expressionism,classical_art,0_012520.png
img_000718,img_000718.jpg,human,human,illustrations,illustrations,0_065680.png
img_000719,img_000719.jpg,human,human,surrealism,classical_art,0_042758.png
img_000720,img_000720.jpg,ai,original_ldm,romanticism,original_ldm,1_112548.png
img_000721,img_000721.jpg,human,human,baroque,classical_art,0_006800.png
img_000722,img_000722.jpg,ai,midjourney,Midjourney_art,midjourney,1_163262.png
img_000723,img_000723.jpg,human,human,realism,classical_art,0_025913.png
img_000724,img_000724.jpg,human,human,illustrations,illustrations,0_066927.png
img_000725,img_000725.jpg,ai,dalle,DALL-E_pixiv,dalle,1_132247.png
img_000726,img_000726.jpg,human,human,general_art,general_art,0_060803.png
img_000727,img_000727.jpg,human,human,general_art,general_art,0_063105.png
img_000728,img_000728.jpg,human,human,general_art,general_art,0_061084.png
img_000729,img_000729.jpg,human,human,illustrations,illustrations,0_065710.png
img_000730,img_000730.jpg,human,human,baroque,classical_art,0_051609.png
img_000731,img_000731.jpg,ai,original_ldm,renaissance,original_ldm,1_111037.png
img_000732,img_000732.jpg,human,human,baroque,classical_art,0_007585.png
img_000733,img_000733.jpg,human,human,ukiyo_e,classical_art,0_046841.png
img_000734,img_000734.jpg,human,human,illustrations,illustrations,0_065535.png
img_000735,img_000735.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_140845.png
img_000736,img_000736.jpg,ai,stable_diffusion,realism,stable_diffusion,1_081037.png
img_000737,img_000737.jpg,ai,original_ldm,realism,original_ldm,1_030273.png
img_000738,img_000738.jpg,human,human,illustrations,illustrations,0_066732.png
img_000739,img_000739.jpg,human,human,impressionism,classical_art,0_018715.png
img_000740,img_000740.jpg,human,human,ukiyo_e,classical_art,0_045059.png
img_000741,img_000741.jpg,human,human,general_art,general_art,0_064631.png
img_000742,img_000742.jpg,ai,starryai,StarryAI_art,starryai,1_179443.png
img_000743,img_000743.jpg,ai,dreamstudio,DreamStudio_pixiv,dreamstudio,1_155057.png
img_000744,img_000744.jpg,human,human,baroque,classical_art,0_008287.png
img_000745,img_000745.jpg,ai,original_ldm,art_nouveau,original_ldm,1_105101.png
img_000746,img_000746.jpg,human,human,general_art,general_art,0_065074.png
img_000747,img_000747.jpg,ai,starryai,StarryAI_pixiv,starryai,1_175838.png
img_000748,img_000748.jpg,human,human,illustrations,illustrations,0_067166.png
img_000749,img_000749.jpg,ai,stable_diffusion,romanticism,stable_diffusion,1_090729.png
img_000750,img_000750.jpg,human,human,post_impressionism,classical_art,0_054405.png
img_000751,img_000751.jpg,human,human,expressionism,classical_art,0_052235.png
img_000752,img_000752.jpg,ai,dalle,DALL-E_art,dalle,1_135276.png
img_000753,img_000753.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_150285.png
img_000754,img_000754.jpg,human,human,general_art,general_art,0_064120.png
img_000755,img_000755.jpg,human,human,illustrations,illustrations,0_065276.png
img_000756,img_000756.jpg,ai,stable_diffusion,romanticism,stable_diffusion,1_094319.png
img_000757,img_000757.jpg,ai,stable_diffusion,expressionism,stable_diffusion,1_117874.png
img_000758,img_000758.jpg,human,human,art_nouveau,classical_art,0_001253.png
img_000759,img_000759.jpg,ai,dalle,DALL-E_art,dalle,1_129936.png
img_000760,img_000760.jpg,ai,dalle,DALL-E_art,dalle,1_129860.png
img_000761,img_000761.jpg,ai,midjourney,Midjourney_pixiv,midjourney,1_169235.png
img_000762,img_000762.jpg,ai,dalle,DALL-E_art,dalle,1_126162.png
img_000763,img_000763.jpg,ai,starryai,StarryAI_art,starryai,1_171534.png
img_000764,img_000764.jpg,human,human,romanticism,classical_art,0_037405.png
img_000765,img_000765.jpg,human,human,illustrations,illustrations,0_067917.png
img_000766,img_000766.jpg,ai,stable_diffusion,expressionism,stable_diffusion,1_066424.png
img_000767,img_000767.jpg,human,human,realism,classical_art,0_026792.png
img_000768,img_000768.jpg,human,human,illustrations,illustrations,0_067498.png
img_000769,img_000769.jpg,human,human,expressionism,classical_art,0_012974.png
img_000770,img_000770.jpg,human,human,baroque,classical_art,0_006729.png
img_000771,img_000771.jpg,ai,starryai,StarryAI_art,starryai,1_174591.png
img_000772,img_000772.jpg,human,human,general_art,general_art,0_060121.png
img_000773,img_000773.jpg,ai,original_ldm,expressionism,original_ldm,1_107755.png
img_000774,img_000774.jpg,human,human,surrealism,classical_art,0_040054.png
img_000775,img_000775.jpg,human,human,illustrations,illustrations,0_065270.png
img_000776,img_000776.jpg,human,human,illustrations,illustrations,0_066326.png
img_000777,img_000777.jpg,ai,stable_diffusion,surrealism,stable_diffusion,1_096951.png
img_000778,img_000778.jpg,ai,original_ldm,post_impressionism,original_ldm,1_020929.png
img_000779,img_000779.jpg,ai,stable_diffusion,baroque,stable_diffusion,1_059046.png
img_000780,img_000780.jpg,ai,midjourney,Midjourney_pixiv,midjourney,1_168672.png
img_000781,img_000781.jpg,human,human,general_art,general_art,0_062337.png
img_000782,img_000782.jpg,human,human,romanticism,classical_art,0_057896.png
img_000783,img_000783.jpg,ai,stable_diffusion,expressionism,stable_diffusion,1_063143.png
img_000784,img_000784.jpg,human,human,general_art,general_art,0_064667.png
img_000785,img_000785.jpg,ai,midjourney,Midjourney_art,midjourney,1_164690.png
img_000786,img_000786.jpg,human,human,illustrations,illustrations,0_067532.png
img_000787,img_000787.jpg,ai,dalle,DALL-E_art,dalle,1_136345.png
img_000788,img_000788.jpg,ai,starryai,StarryAI_pixiv,starryai,1_175854.png
img_000789,img_000789.jpg,human,human,general_art,general_art,0_064875.png
img_000790,img_000790.jpg,human,human,illustrations,illustrations,0_066150.png
img_000791,img_000791.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_140500.png
img_000792,img_000792.jpg,ai,dalle,DALL-E_art,dalle,1_134762.png
img_000793,img_000793.jpg,ai,stable_diffusion,surrealism,stable_diffusion,1_097729.png
img_000794,img_000794.jpg,human,human,renaissance,classical_art,0_031402.png
img_000795,img_000795.jpg,human,human,ukiyo_e,classical_art,0_046805.png
img_000796,img_000796.jpg,ai,dalle,DALL-E_art,dalle,1_129946.png
img_000797,img_000797.jpg,human,human,illustrations,illustrations,0_067325.png
img_000798,img_000798.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_143258.png
img_000799,img_000799.jpg,ai,dalle,DALL-E_pixiv,dalle,1_130300.png
img_000800,img_000800.jpg,ai,original_ldm,surrealism,original_ldm,1_042189.png
img_000801,img_000801.jpg,ai,midjourney,Midjourney_pixiv,midjourney,1_161285.png
img_000802,img_000802.jpg,human,human,renaissance,classical_art,0_031339.png
img_000803,img_000803.jpg,ai,stable_diffusion,romanticism,stable_diffusion,1_090700.png
img_000804,img_000804.jpg,ai,dalle,DALL-E_art,dalle,1_132803.png
img_000805,img_000805.jpg,ai,stable_diffusion,post_impressionism,stable_diffusion,1_077939.png
img_000806,img_000806.jpg,human,human,realism,classical_art,0_026144.png
img_000807,img_000807.jpg,human,human,illustrations,illustrations,0_066072.png
img_000808,img_000808.jpg,human,human,baroque,classical_art,0_008759.png
img_000809,img_000809.jpg,human,human,general_art,general_art,0_064509.png
img_000810,img_000810.jpg,ai,stable_diffusion,renaissance,stable_diffusion,1_087573.png
img_000811,img_000811.jpg,ai,starryai,StarryAI_pixiv,starryai,1_175603.png
img_000812,img_000812.jpg,human,human,surrealism,classical_art,0_040760.png
img_000813,img_000813.jpg,human,human,general_art,general_art,0_063466.png
img_000814,img_000814.jpg,human,human,general_art,general_art,0_063330.png
img_000815,img_000815.jpg,human,human,impressionism,classical_art,0_018101.png
img_000816,img_000816.jpg,human,human,illustrations,illustrations,0_066311.png
img_000817,img_000817.jpg,human,human,illustrations,illustrations,0_067505.png
img_000818,img_000818.jpg,human,human,realism,classical_art,0_025245.png
img_000819,img_000819.jpg,ai,original_ldm,surrealism,original_ldm,1_042450.png
img_000820,img_000820.jpg,ai,original_ldm,romanticism,original_ldm,1_038582.png
img_000821,img_000821.jpg,human,human,illustrations,illustrations,0_065964.png
img_000822,img_000822.jpg,ai,starryai,StarryAI_art,starryai,1_178394.png
img_000823,img_000823.jpg,human,human,ukiyo_e,classical_art,0_045173.png
img_000824,img_000824.jpg,ai,original_ldm,realism,original_ldm,1_110569.png
img_000825,img_000825.jpg,ai,starryai,StarryAI_pixiv,starryai,1_182305.png
img_000826,img_000826.jpg,human,human,general_art,general_art,0_060773.png
img_000827,img_000827.jpg,human,human,romanticism,classical_art,0_037787.png
img_000828,img_000828.jpg,ai,dreamstudio,DreamStudio_pixiv,dreamstudio,1_147292.png
img_000829,img_000829.jpg,human,human,baroque,classical_art,0_005263.png
img_000830,img_000830.jpg,ai,dalle,DALL-E_pixiv,dalle,1_130985.png
img_000831,img_000831.jpg,ai,original_ldm,expressionism,original_ldm,1_012454.png
img_000832,img_000832.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_143900.png
img_000833,img_000833.jpg,ai,starryai,StarryAI_art,starryai,1_173787.png
img_000834,img_000834.jpg,human,human,baroque,classical_art,0_007657.png
img_000835,img_000835.jpg,human,human,illustrations,illustrations,0_067617.png
img_000836,img_000836.jpg,ai,original_ldm,renaissance,original_ldm,1_031729.png
img_000837,img_000837.jpg,ai,starryai,StarryAI_art,starryai,1_179027.png
img_000838,img_000838.jpg,ai,stable_diffusion,realism,stable_diffusion,1_083623.png
img_000839,img_000839.jpg,human,human,realism,classical_art,0_055239.png
img_000840,img_000840.jpg,human,human,general_art,general_art,0_063790.png
img_000841,img_000841.jpg,ai,original_ldm,realism,original_ldm,1_029164.png
img_000842,img_000842.jpg,human,human,general_art,general_art,0_060469.png
img_000843,img_000843.jpg,human,human,renaissance,classical_art,0_056208.png
img_000844,img_000844.jpg,human,human,post_impressionism,classical_art,0_054324.png
img_000845,img_000845.jpg,ai,stable_diffusion,art_nouveau,stable_diffusion,1_115752.png
img_000846,img_000846.jpg,human,human,general_art,general_art,0_061290.png
img_000847,img_000847.jpg,ai,midjourney,Midjourney_pixiv,midjourney,1_168283.png
img_000848,img_000848.jpg,ai,original_ldm,expressionism,original_ldm,1_014987.png
img_000849,img_000849.jpg,human,human,renaissance,classical_art,0_056491.png
img_000850,img_000850.jpg,ai,original_ldm,ukiyo-e,original_ldm,1_049435.png
img_000851,img_000851.jpg,human,human,illustrations,illustrations,0_067882.png
img_000852,img_000852.jpg,ai,midjourney,Midjourney_pixiv,midjourney,1_162397.png
img_000853,img_000853.jpg,ai,midjourney,Midjourney_art,midjourney,1_165288.png
img_000854,img_000854.jpg,human,human,ukiyo_e,classical_art,0_045992.png
img_000855,img_000855.jpg,human,human,renaissance,classical_art,0_056600.png
img_000856,img_000856.jpg,ai,dalle,DALL-E_art,dalle,1_130159.png
img_000857,img_000857.jpg,ai,stable_diffusion,art_nouveau,stable_diffusion,1_053693.png
img_000858,img_000858.jpg,human,human,illustrations,illustrations,0_065385.png
img_000859,img_000859.jpg,human,human,general_art,general_art,0_064871.png
img_000860,img_000860.jpg,human,human,illustrations,illustrations,0_065844.png
img_000861,img_000861.jpg,ai,stable_diffusion,post_impressionism,stable_diffusion,1_078537.png
img_000862,img_000862.jpg,ai,starryai,StarryAI_art,starryai,1_174128.png
img_000863,img_000863.jpg,ai,dalle,DALL-E_art,dalle,1_135903.png
img_000864,img_000864.jpg,ai,starryai,StarryAI_pixiv,starryai,1_175783.png
img_000865,img_000865.jpg,human,human,ukiyo_e,classical_art,0_059799.png
img_000866,img_000866.jpg,human,human,general_art,general_art,0_063308.png
img_000867,img_000867.jpg,human,human,impressionism,classical_art,0_019523.png
img_000868,img_000868.jpg,ai,midjourney,Midjourney_art,midjourney,1_165961.png
img_000869,img_000869.jpg,human,human,impressionism,classical_art,0_016576.png
img_000870,img_000870.jpg,ai,starryai,StarryAI_pixiv,starryai,1_175463.png
img_000871,img_000871.jpg,ai,midjourney,Midjourney_pixiv,midjourney,1_169546.png
img_000872,img_000872.jpg,human,human,ukiyo_e,classical_art,0_047770.png
img_000873,img_000873.jpg,ai,dalle,DALL-E_pixiv,dalle,1_130973.png
img_000874,img_000874.jpg,human,human,illustrations,illustrations,0_066668.png
img_000875,img_000875.jpg,ai,starryai,StarryAI_pixiv,starryai,1_175192.png
img_000876,img_000876.jpg,ai,midjourney,Midjourney_pixiv,midjourney,1_168449.png
img_000877,img_000877.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_150077.png
img_000878,img_000878.jpg,ai,midjourney,Midjourney_pixiv,midjourney,1_160719.png
img_000879,img_000879.jpg,ai,dalle,DALL-E_art,dalle,1_137463.png
img_000880,img_000880.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_149534.png
img_000881,img_000881.jpg,human,human,expressionism,classical_art,0_014907.png
img_000882,img_000882.jpg,human,human,general_art,general_art,0_062017.png
img_000883,img_000883.jpg,ai,original_ldm,realism,original_ldm,1_110224.png
img_000884,img_000884.jpg,ai,dalle,DALL-E_art,dalle,1_136970.png
img_000885,img_000885.jpg,ai,dalle,DALL-E_art,dalle,1_125043.png
img_000886,img_000886.jpg,ai,midjourney,Midjourney_art,midjourney,1_162768.png
img_000887,img_000887.jpg,human,human,general_art,general_art,0_063875.png
img_000888,img_000888.jpg,ai,stable_diffusion,post_impressionism,stable_diffusion,1_077097.png
img_000889,img_000889.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_143665.png
img_000890,img_000890.jpg,ai,original_ldm,expressionism,original_ldm,1_013680.png
img_000891,img_000891.jpg,human,human,expressionism,classical_art,0_052123.png
img_000892,img_000892.jpg,ai,original_ldm,ukiyo-e,original_ldm,1_046932.png
img_000893,img_000893.jpg,human,human,surrealism,classical_art,0_041806.png
img_000894,img_000894.jpg,human,human,general_art,general_art,0_061149.png
img_000895,img_000895.jpg,ai,stable_diffusion,realism,stable_diffusion,1_079492.png
img_000896,img_000896.jpg,human,human,impressionism,classical_art,0_053418.png
img_000897,img_000897.jpg,ai,stable_diffusion,art_nouveau,stable_diffusion,1_055384.png
img_000898,img_000898.jpg,human,human,art_nouveau,classical_art,0_003835.png
img_000899,img_000899.jpg,human,human,baroque,classical_art,0_007170.png
img_000900,img_000900.jpg,human,human,baroque,classical_art,0_005459.png
img_000901,img_000901.jpg,human,human,baroque,classical_art,0_008242.png
img_000902,img_000902.jpg,ai,starryai,StarryAI_art,starryai,1_175179.png
img_000903,img_000903.jpg,ai,stable_diffusion,ukiyo-e,stable_diffusion,1_124483.png
img_000904,img_000904.jpg,ai,midjourney,Midjourney_art,midjourney,1_166400.png
img_000905,img_000905.jpg,ai,stable_diffusion,art_nouveau,stable_diffusion,1_055121.png
img_000906,img_000906.jpg,ai,stable_diffusion,post_impressionism,stable_diffusion,1_119666.png
img_000907,img_000907.jpg,ai,midjourney,Midjourney_pixiv,midjourney,1_160904.png
img_000908,img_000908.jpg,human,human,impressionism,classical_art,0_016023.png
img_000909,img_000909.jpg,ai,original_ldm,post_impressionism,original_ldm,1_024828.png
img_000910,img_000910.jpg,human,human,illustrations,illustrations,0_065884.png
img_000911,img_000911.jpg,human,human,illustrations,illustrations,0_066354.png
img_000912,img_000912.jpg,human,human,art_nouveau,classical_art,0_000745.png
img_000913,img_000913.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_147991.png
img_000914,img_000914.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_150247.png
img_000915,img_000915.jpg,human,human,post_impressionism,classical_art,0_023269.png
img_000916,img_000916.jpg,human,human,general_art,general_art,0_063979.png
img_000917,img_000917.jpg,human,human,art_nouveau,classical_art,0_050575.png
img_000918,img_000918.jpg,human,human,baroque,classical_art,0_006144.png
img_000919,img_000919.jpg,human,human,general_art,general_art,0_060807.png
img_000920,img_000920.jpg,human,human,expressionism,classical_art,0_011630.png
img_000921,img_000921.jpg,human,human,expressionism,classical_art,0_014159.png
img_000922,img_000922.jpg,human,human,general_art,general_art,0_063944.png
img_000923,img_000923.jpg,ai,stable_diffusion,ukiyo-e,stable_diffusion,1_101166.png
img_000924,img_000924.jpg,human,human,ukiyo_e,classical_art,0_049820.png
img_000925,img_000925.jpg,human,human,romanticism,classical_art,0_057573.png
img_000926,img_000926.jpg,human,human,illustrations,illustrations,0_067240.png
img_000927,img_000927.jpg,ai,midjourney,Midjourney_art,midjourney,1_164554.png
img_000928,img_000928.jpg,ai,stable_diffusion,ukiyo-e,stable_diffusion,1_101513.png
img_000929,img_000929.jpg,ai,starryai,StarryAI_art,starryai,1_173165.png
img_000930,img_000930.jpg,human,human,expressionism,classical_art,0_011974.png
img_000931,img_000931.jpg,human,human,illustrations,illustrations,0_065446.png
img_000932,img_000932.jpg,human,human,realism,classical_art,0_025840.png
img_000933,img_000933.jpg,human,human,renaissance,classical_art,0_031333.png
img_000934,img_000934.jpg,human,human,illustrations,illustrations,0_066525.png
img_000935,img_000935.jpg,ai,stable_diffusion,surrealism,stable_diffusion,1_094558.png
img_000936,img_000936.jpg,ai,dalle,DALL-E_pixiv,dalle,1_131878.png
img_000937,img_000937.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_142969.png
img_000938,img_000938.jpg,human,human,baroque,classical_art,0_007578.png
img_000939,img_000939.jpg,human,human,general_art,general_art,0_060983.png
img_000940,img_000940.jpg,ai,original_ldm,ukiyo-e,original_ldm,1_050300.png
img_000941,img_000941.jpg,human,human,general_art,general_art,0_060444.png
img_000942,img_000942.jpg,human,human,illustrations,illustrations,0_065970.png
img_000943,img_000943.jpg,human,human,general_art,general_art,0_063977.png
img_000944,img_000944.jpg,human,human,impressionism,classical_art,0_015570.png
img_000945,img_000945.jpg,human,human,post_impressionism,classical_art,0_054503.png
img_000946,img_000946.jpg,human,human,general_art,general_art,0_062570.png
img_000947,img_000947.jpg,ai,starryai,StarryAI_art,starryai,1_174005.png
img_000948,img_000948.jpg,ai,starryai,StarryAI_pixiv,starryai,1_175948.png
img_000949,img_000949.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_140436.png
img_000950,img_000950.jpg,ai,dreamstudio,DreamStudio_pixiv,dreamstudio,1_147178.png
img_000951,img_000951.jpg,human,human,illustrations,illustrations,0_066605.png
img_000952,img_000952.jpg,ai,starryai,StarryAI_pixiv,starryai,1_177186.png
img_000953,img_000953.jpg,ai,midjourney,Midjourney_art,midjourney,1_165204.png
img_000954,img_000954.jpg,ai,original_ldm,art_nouveau,original_ldm,1_004210.png
img_000955,img_000955.jpg,human,human,illustrations,illustrations,0_065973.png
img_000956,img_000956.jpg,human,human,surrealism,classical_art,0_040356.png
img_000957,img_000957.jpg,ai,dalle,DALL-E_art,dalle,1_134567.png
img_000958,img_000958.jpg,ai,dreamstudio,DreamStudio_pixiv,dreamstudio,1_155550.png
img_000959,img_000959.jpg,ai,dalle,DALL-E_pixiv,dalle,1_130959.png
img_000960,img_000960.jpg,human,human,romanticism,classical_art,0_037186.png
img_000961,img_000961.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_151874.png
img_000962,img_000962.jpg,ai,midjourney,Midjourney_pixiv,midjourney,1_168868.png
img_000963,img_000963.jpg,human,human,expressionism,classical_art,0_010005.png
img_000964,img_000964.jpg,ai,dreamstudio,DreamStudio_art,dreamstudio,1_150386.png
img_000965,img_000965.jpg,ai,dalle,DALL-E_art,dalle,1_132868.png
img_000966,img_000966.jpg,ai,midjourney,Midjourney_art,midjourney,1_167509.png
img_000967,img_000967.jpg,ai,original_ldm,post_impressionism,original_ldm,1_021525.png
img_000968,img_000968.jpg,human,human,illustrations,illustrations,0_067744.png
img_000969,img_000969.jpg,human,human,illustrations,illustrations,0_065760.png
img_000970,img_000970.jpg,human,human,illustrations,illustrations,0_067111.png
img_000971,img_000971.jpg,ai,dalle,DALL-E_art,dalle,1_134768.png
img_000972,img_000972.jpg,ai,dalle,DALL-E_pixiv,dalle,1_139807.png
img_000973,img_000973.jpg,ai,original_ldm,post_impressionism,original_ldm,1_021103.png
img_000974,img_000974.jpg,ai,dalle,DALL-E_art,dalle,1_135899.png
img_000975,img_000975.jpg,ai,original_ldm,expressionism,original_ldm,1_014204.png
img_000976,img_000976.jpg,human,human,illustrations,illustrations,0_065351.png
img_000977,img_000977.jpg,human,human,impressionism,classical_art,0_017278.png
img_000978,img_000978.jpg,human,human,impressionism,classical_art,0_018764.png
img_000979,img_000979.jpg,ai,midjourney,Midjourney_art,midjourney,1_160024.png
img_000980,img_000980.jpg,human,human,expressionism,classical_art,0_014419.png
img_000981,img_000981.jpg,ai,dalle,DALL-E_pixiv,dalle,1_131344.png
img_000982,img_000982.jpg,human,human,impressionism,classical_art,0_019730.png
img_000983,img_000983.jpg,ai,stable_diffusion,ukiyo-e,stable_diffusion,1_124874.png
img_000984,img_000984.jpg,human,human,illustrations,illustrations,0_066325.png
img_000985,img_000985.jpg,ai,original_ldm,post_impressionism,original_ldm,1_023535.png
img_000986,img_000986.jpg,ai,stable_diffusion,expressionism,stable_diffusion,1_064434.png
img_000987,img_000987.jpg,human,human,general_art,general_art,0_060018.png
img_000988,img_000988.jpg,ai,stable_diffusion,surrealism,stable_diffusion,1_098525.png
img_000989,img_000989.jpg,human,human,renaissance,classical_art,0_032911.png
img_000990,img_000990.jpg,ai,stable_diffusion,romanticism,stable_diffusion,1_122261.png
img_000991,img_000991.jpg,human,human,art_nouveau,classical_art,0_004416.png
img_000992,img_000992.jpg,ai,original_ldm,impressionism,original_ldm,1_019011.png
img_000993,img_000993.jpg,human,human,realism,classical_art,0_025261.png
img_000994,img_000994.jpg,ai,stable_diffusion,surrealism,stable_diffusion,1_097505.png
img_000995,img_000995.jpg,human,human,baroque,classical_art,0_009090.png
img_000996,img_000996.jpg,ai,original_ldm,post_impressionism,original_ldm,1_022713.png
img_000997,img_000997.jpg,human,human,romanticism,classical_art,0_039335.png
img_000998,img_000998.jpg,human,human,illustrations,illustrations,0_065522.png
img_000999,img_000999.jpg,human,human,illustrations,illustrations,0_066752.png
img_001000,img_001000.jpg,ai,midjourney,Midjourney_pixiv,midjourney,1_168370.png
